show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,date_x,crew,orig_lang,budget_x,revenue,score,genre,year_added,month_added,release_day_gap,first_country,target_ages,duration_min
s6000,Movie,20th century women,Mike Mills,"Annette Bening, Elle Fanning, Greta Gerwig, Lucas Jade Zumann, Billy Crudup",United States,2019-06-28 00:00:00,2016,R,119 min,"Dramas, Independent Movies","In 1979, single bohemian mom Dorothea, hoping to help her teen son find his place as a man, asks two young women to share their lives with him.",2016-12-28 00:00:00,"Annette Bening, Dorothea Fields, Lucas Jade Zumann, Jamie Fields, Greta Gerwig, Abbie Porter, Elle Fanning, Julie Miller, Billy Crudup, William, Alison Elliott, Julie's Mother, Thea Gill, Gail Porter (Abbie's Mother), Vitaly Andrew LeBeau, Young Jamie, Olivia Hone, Julie's Sister",English,7000000,9353729,73,"['Dramas', 'Independent Movies']",2019,6,912,United States,Adults,119
s6004,Movie,24 hours to live,Brian Smrz,"Ethan Hawke, Xu Qing, Paul Anderson, Rutger Hauer, Tyrone Keogh, Nathalie Boltt, Liam Cunningham","South Africa, China, United States",2018-04-07 00:00:00,2017,R,93 min,Action & Adventure,"Revived by an experimental procedure, a hit man gets to live an extra 24 hours – which he uses to avenge his dead wife and child and redeem himself.",2017-12-01 00:00:00,"Ethan Hawke, Travis Conrad, Xu Qing, Lin Bisset, Paul Anderson, Jim Morrow, Rutger Hauer, Frank, Tyrone Keogh, Keith Zera, Nathalie Boltt, Dr. Helen, Liam Cunningham, Wetzler, Jeremy Yong, Christopher Bisset, Susan Young, Vicky Liu",English,21600000,5805201,59,['Action & Adventure'],2018,4,127,South Africa,Adults,93
s6007,Movie,28 days,Betty Thomas,"Sandra Bullock, Viggo Mortensen, Dominic West, Diane Ladd, Elizabeth Perkins, Steve Buscemi, Alan Tudyk, Mike O'Malley, Azura Skye, Reni Santoni, Marianne Jean-Baptiste",United States,2020-09-30 00:00:00,2000,PG-13,104 min,"Comedies, Dramas","After her drunken antics result in property damage, an alcoholic journalist enters rehab – and soon meets a fellow resident who changes her outlook.",2000-04-06 00:00:00,"Sandra Bullock, Gwen Cummings, Viggo Mortensen, Eddie Boone, Dominic West, Jasper, Elizabeth Perkins, Lily Cummings, Alan Tudyk, Gerhardt, Steve Buscemi, Cornell, Reni Santoni, Daniel, Marianne Jean-Baptiste, Roshanda, Mike O'Malley, Oliver",English,43000000,62063972,61,"['Comedies', 'Dramas']",2020,9,7482,United States,Teens,104
s6013,Movie,30 minutes or less,Ruben Fleischer,"Jesse Eisenberg, Danny McBride, Aziz Ansari, Nick Swardson, Dilshad Vadsaria, Michael Peña, Bianca Kajlich, Fred Ward",United States,2021-01-01 00:00:00,2011,R,83 min,"Action & Adventure, Comedies",Two crooks planning a bank heist wind up abducting a pizza delivery driver and force him to commit the robbery — with a strict time limit.,2011-08-11 00:00:00,"Jesse Eisenberg, Nick Davis, Danny McBride, Dwayne Mikowlski, Aziz Ansari, Chet Flanning, Nick Swardson, Travis Cord, Dilshad Vadsaria, Kate Flanning, Michael Peña, Chango, Bianca Kajlich, Juicy, Fred Ward, The Major, Lucas Fleischer, Random Local",English,28000000,41146935,57,"['Action & Adventure', 'Comedies']",2021,1,3431,United States,Adults,83
s6019,Movie,50 first dates,Peter Segal,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph",United States,2020-12-01 00:00:00,2004,PG-13,99 min,"Comedies, Romantic Movies","After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day.",2004-03-25 00:00:00,"Adam Sandler, Henry Roth, Drew Barrymore, Lucy Whitmore, Rob Schneider, Ula, Sean Astin, Doug Whitmore, Lusia Strus, Alexa, Dan Aykroyd, Dr. Keats, Amy Hill, Sue, Allen Covert, Ten Second Tom, Blake Clark, Marlin Whitmore",English,75000000,196320329,68,"['Comedies', 'Romantic Movies']",2020,12,6095,United States,Teens,99
s6020,Movie,50/50,Jonathan Levine,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard, Anjelica Huston, Serge Houde, Andrew Airlie, Matt Frewer, Philip Baker Hall, Marie Avgeropoulos, Jessica Parker Kennedy",United States,2019-06-01 00:00:00,2011,R,100 min,"Comedies, Dramas, Independent Movies",An otherwise healthy twentysomething has a comically early midlife crisis when he gets slapped with a cancer diagnosis and a 50-50 chance of survival.,2012-03-08 00:00:00,"Joseph Gordon-Levitt, Adam Lerner, Seth Rogen, Kyle Hirons, Anna Kendrick, Katherine McKay, Bryce Dallas Howard, Rachael, Philip Baker Hall, Alan, Serge Houde, Richard Lerner, Andrew Airlie, Dr. Ross, Matt Frewer, Mitch, Peter Kelamis, Phil",English,8000000,41334735,72,"['Comedies', 'Dramas', 'Independent Movies']",2019,6,2641,United States,Adults,100
s6022,Movie,6 days,Toa Fraser,"Jamie Bell, Abbie Cornish, Mark Strong, Martin Shaw, Ben Turner, Aymen Hamdouchi, Tim Pigott-Smith, Robert Portal, Colin Garlick, Andrew Grainger, Martin Hancock, Emun Elliott","New Zealand, United Kingdom",2018-02-08 00:00:00,2017,R,94 min,"Action & Adventure, Dramas, International Movies","When armed gunmen seize the Iranian Embassy in 1980, a tense six-day standoff ensues while elite British soldiers prepare for a dangerous raid.",2017-07-09 00:00:00,"Jamie Bell, LCpl. Rusty Firmin, Abbie Cornish, Kate Adie, Mark Strong, Max Vernon, Martin Shaw, John Dellow, Emun Elliott, Roy, Ben Turner, Salim, Aymen Hamdouchi, Faisal, Tim Pigott-Smith, Home Secretary William Whitelaw, Robert Portal, Lt. Col. Mike Rose",English,1500000,22840186.8,60,"['Action & Adventure', 'Dramas', 'International Movies']",2018,2,214,New Zealand,Adults,94
s6028,Movie,a bad moms christmas,"Jon Lucas, Scott Moore","Mila Kunis, Kristen Bell, Kathryn Hahn, Susan Sarandon, Christine Baranski, Jay Hernandez, Cheryl Hines, Peter Gallagher, Justin Hartley","United States, China",2020-02-14 00:00:00,2017,R,104 min,Comedies,"Stressed-out moms Amy, Carla and Kiki are back, and the looming Christmas holiday gets even more daunting when their mothers show up for a visit.",2017-11-02 00:00:00,"Mila Kunis, Amy Mitchell, Kristen Bell, Kiki, Kathryn Hahn, Carla Dunkler, Susan Sarandon, Isis Dunkler, Christine Baranski, Ruth Mitchell, Jay Hernandez, Jessie Harkness, Cheryl Hines, Sandy, Peter Gallagher, Hank Mitchell, Justin Hartley, Ty Swindle",English,28000000,127710550,63,['Comedies'],2020,2,834,United States,Adults,104
s6031,Movie,a bridge too far,Richard Attenborough,"Dirk Bogarde, James Caan, Michael Caine, Sean Connery, Edward Fox, Elliott Gould, Gene Hackman, Anthony Hopkins, Hardy Krüger, Laurence Olivier, Ryan O'Neal, Robert Redford, Maximilian Schell, Liv Ullmann","United States, United Kingdom",2020-07-01 00:00:00,1977,PG,176 min,"Action & Adventure, Classic Movies, Dramas",This wartime drama details a pivotal day in 1944 when an Allied task force tried to win World War II by seizing control of key bridges in Holland.,1977-07-01 00:00:00,"Dirk Bogarde, Lt. Gen. Frederick Browning, James Caan, SSgt. Eddie Dohun, Michael Caine, Lt. Col. John O.E. Vandeleur, Sean Connery, Maj. Gen. Robert E. Urquhart, Edward Fox, Lt. Gen. Brian G. Horrocks, Elliott Gould, Col. Robert Stout, Anthony Hopkins, Lt. Col. John D. Frost, Gene Hackman, Maj. Gen. Stanislaw F. Sosabowski, Hardy Krüger, Generalmajor der Waffen-SS Karl Ludwig",English,26000000,50800000,72,"['Action & Adventure', 'Classic Movies', 'Dramas']",2020,7,15706,United States,Older Kids,176
s6032,Movie,a clockwork orange,Stanley Kubrick,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke, Adrienne Corri, Paul Farrell, Miriam Karlin, James Marcus","United Kingdom, United States",2020-11-01 00:00:00,1971,R,137 min,"Classic Movies, Cult Movies, Dramas","In this dark satire from director Stanley Kubrick, a young, vicious sociopath in a dystopian England undergoes an experimental rehabilitation therapy.",1972-02-10 00:00:00,"Malcolm McDowell, Alex DeLarge, Patrick Magee, Frank Alexander, Adrienne Corri, Mary Alexander, Miriam Karlin, Catlady Weathers, Michael Bates, Chief Guard Barnes, Warren Clarke, Dim, John Clive, Stage Actor, Carl Duering, Dr. Brodsky, Paul Farrell, Tramp",English,2200000,26589000,82,"['Classic Movies', 'Cult Movies', 'Dramas']",2020,11,17797,United Kingdom,Adults,137
s6040,Movie,a haunted house,Michael Tiddes,"Marlon Wayans, Essence Atkins, Cedric the Entertainer, Nick Swardson, David Koechner, Dave Sheridan, Affion Crockett, J.B. Smoove, Andrew Daly, Alanna Ubach",United States,2020-02-21 00:00:00,2013,R,86 min,"Comedies, Horror Movies","This spoof on scary movies follows a young couple settling into a new home, where an evil spirit — and horrifyingly hilarious antics — await.",2013-01-11 00:00:00,"Marlon Wayans, Malcolm, Essence Atkins, Keisha, Nick Swardson, Chip the Psychic, Cedric the Entertainer, Father Williams, David Koechner, Dan the Security Man, Dave Sheridan, Bob, Liana Mendoza, Carmita, Jamie Noel, Juanita, Marlene Forte, Rosa",English,2500000,59922558,58,"['Comedies', 'Horror Movies']",2020,2,2597,United States,Adults,86
s6047,Movie,a most violent year,J.C. Chandor,"Oscar Isaac, Jessica Chastain, David Oyelowo, Albert Brooks, Elyes Gabel, Catalina Sandino Moreno, Christopher Abbott, Peter Gerety, Alessandro Nivola","United Arab Emirates, United States",2018-07-22 00:00:00,2014,R,125 min,"Dramas, Thrillers",Abel Morales tries to avoid corruption's easy path as he pursues the American Dream amid an increasingly violent business war in 1981 New York City.,2015-02-26 00:00:00,"Oscar Isaac, Abel Morales, Jessica Chastain, Anna Morales, David Oyelowo, D.A. Lawrence, Alessandro Nivola, Peter Forente, Elyes Gabel, Julian, Albert Brooks, Andrew Walsh, Catalina Sandino Moreno, Luisa, Peter Gerety, Bill O'Leary, Christopher Abbott, Louis Servidio",English,20000000,8869722,66,"['Dramas', 'Thrillers']",2018,7,1242,United Arab Emirates,Adults,125
s6054,Movie,a princess for christmas,Michael Damian,"Katie McGrath, Sir Roger Moore, Sam Heughan, Travis Turner, Leilah de Meza, Miles Richardson, Charlotte Salt",United States,2020-08-28 00:00:00,2011,TV-PG,91 min,"Children & Family Movies, Dramas, Romantic Movies","At the invitation of a relative, young Jules Daly travels with her niece and nephew to a castle in Europe, where Jules falls for a dashing prince.",2011-12-03 00:00:00,"Katie McGrath, Jules Daly, Sam Heughan, Ashton Prince of Castlebury, Miles Richardson, Paisley Winterbottom, Charlotte Salt, Lady Arabella Marchand du Belmont, Travis Turner, Milo Huntington, Leilah de Meza, Maddie Huntington, Roger Moore, Edward Duke of Castlebury, Mãdãlina Anea, Abigail, Răzvan Oprea, Lord Thomas Belmont",English,94000000,338906962.6,71,"['Children & Family Movies', 'Dramas', 'Romantic Movies']",2020,8,3191,United States,Older Kids,91
s6062,Movie,a thousand words,Brian Robbins,"Eddie Murphy, Kerry Washington, Cliff Curtis, Clark Duke, Allison Janney, Ruby Dee, John Witherspoon, Jack McBrayer",United States,2020-07-01 00:00:00,2012,PG-13,92 min,Comedies,"When he learns his karma will permit him to speak just a thousand more words before he dies, fast-talking agent Jack must make every syllable count.",2012-03-07 00:00:00,"Eddie Murphy, Jack McCall, Kerry Washington, Caroline McCall, Cliff Curtis, Dr. Sinja, Clark Duke, Aaron Wiseberger, Allison Janney, Samantha Davis, Emanuel Ragsdale, Tyler McCall, Ruby Dee, Annie McCall, Alain Chabat, Christian Leger de la Touffe, Jill Basey, Woman in Starbucks",English,40000000,20790486,61,['Comedies'],2020,7,3038,United States,Teens,92
s6063,Movie,a walk to remember,Adam Shankman,"Mandy Moore, Shane West, Peter Coyote, Daryl Hannah, Lauren German, Clayne Crawford, Al Thompson",United States,2020-07-01 00:00:00,2002,PG,102 min,"Dramas, Romantic Movies","When bad boy Landon is cast opposite campus bookworm Jamie in a high school play, romance blooms — until tragedy threatens to tear them apart.",2002-06-27 00:00:00,"Mandy Moore, Jamie Sullivan, Shane West, Landon Carter, Peter Coyote, Reverend Sullivan, Daryl Hannah, Cynthia Carter, Lauren German, Belinda, Clayne Crawford, Dean, Paz de la Huerta, Tracie, Matt Lutz, Clay Gephardt, Al Thompson, Eric",English,11000000,46060861,77,"['Dramas', 'Romantic Movies']",2020,7,6579,United States,Older Kids,102
s6066,Movie,a wrinkle in time,Ava DuVernay,"Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Deric McCabe, Levi Miller, Chris Pine, Gugu Mbatha-Raw, Zach Galifianakis, Michael Peña, Bellamy Young, André Holland, Will McCormack, Rowan Blanchard, Daniel MacPherson",United States,2018-09-25 00:00:00,2018,PG,110 min,Children & Family Movies,"Years after their father disappears, Meg and her younger brother Charles Wallace cross galaxies on a quest to save him from the heart of darkness.",2018-03-29 00:00:00,"Storm Reid, Meg Murry, Oprah Winfrey, Mrs. Which, Reese Witherspoon, Mrs. Whatsit, Mindy Kaling, Mrs. Who, Levi Miller, Calvin O'Keefe, Deric McCabe, Charles Wallace Murry, Chris Pine, Dr. Alex Murry, Gugu Mbatha-Raw, Dr. Kate Murry, Zach Galifianakis, The Happy Medium",English,103000000,133214549,51,['Children & Family Movies'],2018,9,180,United States,Older Kids,110
s6092,Movie,adore,Anne Fontaine,"Naomi Watts, Robin Wright, Xavier Samuel, James Frecheville, Ben Mendelsohn, Jessica Tovey, Sophie Lowe, Gary Sweet, Alyson Standen, Skye Sutherland, Sarah Henderson","Australia, France",2019-11-20 00:00:00,2013,R,111 min,"Dramas, Independent Movies, International Movies","When lifelong friends Roz and Lil fall in love with each other's teenage sons, they must carry out their affairs in relative secrecy.",2013-08-13 00:00:00,"Naomi Watts, Lil, Robin Wright, Roz, Xavier Samuel, Ian, James Frecheville, Tom, Ben Mendelsohn, Harold, Sophie Lowe, Hannah, Gary Sweet, Saul, Jessica Tovey, Mary, Alyson Standen, Molly",English,16000000,1575749,61,"['Dramas', 'Independent Movies', 'International Movies']",2019,11,2290,Australia,Adults,111
s6100,Movie,agatha and the truth of murder,Terry Loane,"Ruth Bradley, Pippa Haywood, Dean Andrews, Bebe Cave, Blake Harrison, Tim McInnerny, Ralph Ineson, Michael McElhatton",United Kingdom,2019-01-31 00:00:00,2018,TV-MA,92 min,Dramas,"In a dramatized depiction of her 11-day disappearance, novelist Agatha Christie solving a real murder amid a crisis in her writing and marriage.",2018-12-23 00:00:00,"Ruth Bradley, Agatha, Pippa Haywood, Mabel, Dean Andrews, Wade, Bebe Cave, Daphne, Blake Harrison, Travis, Tim McInnerny, Randolph, Luke Pierre, Zaki, Joshua Silver, Franklin, Samantha Spiro, Pamela",English,11480240.6,77542,62,['Dramas'],2019,1,39,United Kingdom,Adults,92
s6124,Movie,along came a spider,Lee Tamahori,"Morgan Freeman, Monica Potter, Michael Wincott, Dylan Baker, Mika Boorem, Anton Yelchin, Kim Hawthorne, Jay O. Sanders, Billy Burke, Michael Moriarty, Penelope Ann Miller","United States, Germany, Canada",2019-10-01 00:00:00,2001,R,103 min,Thrillers,"When a girl is kidnapped from a prestigious prep school, a homicide detective takes the case, teaming up with young security agent.",2001-08-16 00:00:00,"Morgan Freeman, Alex Cross, Monica Potter, Jezzie Flannigan, Michael Wincott, Gary Soneji, Dylan Baker, Ollie McArthur, Mika Boorem, Megan Rose, Anton Yelchin, Dimitri Starodubov, Kim Hawthorne, Agent Hickey, Jay O. Sanders, Kyle Craig, Billy Burke, Ben Devine",English,28000000,105159085,63,['Thrillers'],2019,10,6620,United States,Adults,103
s6135,Movie,american assassin,Michael Cuesta,"Dylan O'Brien, Michael Keaton, Sanaa Lathan, Shiva Negar, Taylor Kitsch, Trevor White, Navid Negahban, Scott Adkins, David Suchet, Sydney Rae White",United States,2020-01-31 00:00:00,2017,R,112 min,Action & Adventure,"After grad student Mitch Rapp suffers a tragic loss during a terrorist attack, his single-minded thirst for vengeance catches the interest of the CIA.",2017-10-30 00:00:00,"Dylan O'Brien, Mitch Rapp, Michael Keaton, Stan Hurley, Taylor Kitsch, 'Ghost', Shiva Negar, Annika, Sanaa Lathan, Irene Kennedy, Scott Adkins, Victor, David Suchet, Director Stansfield, Navid Negahban, Minister Behurz, Joseph Long, General Rostami",English,63000000,68310140,64,['Action & Adventure'],2020,1,823,United States,Adults,112
s6136,Movie,american beauty,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari, Chris Cooper, Peter Gallagher, Allison Janney, Scott Bakula, Sam Robards",United States,2020-01-01 00:00:00,1999,R,122 min,Dramas,"While struggling to endure his tightly wound wife, an unfulfilling job and a surly teen, a man becomes obsessed with one of his daughter's friends.",2000-01-26 00:00:00,"Kevin Spacey, Lester Burnham, Annette Bening, Carolyn Burnham, Thora Birch, Jane Burnham, Wes Bentley, Ricky Fitts, Mena Suvari, Angela Hayes, Chris Cooper, Colonel Frank Fitts, Allison Janney, Barbara Fitts, Peter Gallagher, Buddy Kane, Scott Bakula, Jim Olmeyer",English,15000000,356258047,80,['Dramas'],2020,1,7280,United States,Adults,122
s6143,Movie,american heist,Sarik Andreasyan,"Hayden Christensen, Adrien Brody, Jordana Brewster, Tory Kittles, Akon, Luis Da Silva Jr., Lance E. Nichols, Joe Chrest","Canada, Luxembourg",2019-10-23 00:00:00,2014,R,95 min,"Action & Adventure, Dramas",An ex-con is just getting his life back on track when his older brother is released from prison and drags him into the underworld for one final heist.,2015-07-14 00:00:00,"Hayden Christensen, James, Adrien Brody, Frankie, Jordana Brewster, Emily, Akon, Sugar, Tory Kittles, Ray, Laura Cayouette, Loan Officer, Elena Sanchez, Katie, Luis Da Silva Jr., Spoonie, Joe Chrest, Captain Sullivan",English,10000000,2341218,48,"['Action & Adventure', 'Dramas']",2019,10,1562,Canada,Adults,95
s6144,Movie,american history x,Tony Kaye,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ, Guy Torry",United States,2019-11-01 00:00:00,1998,R,119 min,Dramas,A neo-Nazi gets sent to prison for murder and comes out a changed man. But can he prevent his younger brother from following in his footsteps?,1999-05-06 00:00:00,"Edward Norton, Derek, Edward Furlong, Danny, Beverly D'Angelo, Doris, Jennifer Lien, Davina, Ethan Suplee, Seth, Fairuza Balk, Stacey, Avery Brooks, Sweeney, Elliott Gould, Murray, Stacy Keach, Cameron",English,10000000,6719864,84,['Dramas'],2019,11,7484,United States,Adults,119
